content,polar
  彭宇 承认 撞 了 南京 老太   让 人 愤懑 的 不 是 撞 人 与 否 的 事实 而是 判词 中 对 无法 判定 是 否 相撞 的 莫名其妙 的 推断,-1
  彭宇 承认 撞 了 南京 老太 就 四 个 字 —— 庸官 误国,-1
  彭宇 承认 撞 了 南京 老太 新闻 里 还 说 政府 要求 他们 双方 从此 不 得 在 各种 媒体 报道 网络 等 处 再 提 此事   说 白 了 要 不 是 杀人犯法 就 差灭口 了   彭宇 成 了 哑巴人 装 与 没 装 永远 说 不 清楚   但 有 一 点 肯定   社会 道德 的 下滑 是 有目共睹 的   这 不 是 封 一个 口 就 恢复 的了的,-1
  彭宇 承认 撞 了 南京 老太 呵呵 欲盖弥彰   现在 才 来 挽救 这些,-1
  彭宇 承认 撞 了 南京 老太 同情 彭宇 做 了 一 件 好事 被 诬陷 不 说 还要 顶 着 这 么 大 的 压力 好像 现在 社会 风气 下滑 都 是 拜 他 所 赐 一样   发怒,1
  彭宇 承认 撞 了 南京 老太 可怜 的 孩子 被 和谐 了,-1
  彭宇 承认 撞 了 南京 老太 真相 为 啥 就 来 的 这 么 迟尼,0
  彭宇 承认 撞 了 南京 老太   擦 汗   鼓掌   差劲,0
  彭宇 承认 撞 了 南京 老太 我 不 觉得 官方 的 说法 可信 现在 官方 的 可信度 太 低   我 是 不 信任 的,-1
  彭宇 承认 撞 了 南京 老太 完全 是 政府 想 安慰 老百姓 才 想 出 的 方法,-1
  彭宇 承认 撞 了 南京 老太 历史 是 一个 任凭人 打扮 的 小姑娘,-1
  彭宇 承认 撞 了 南京 老太 警方 丢失 了 事发 时 对 双方 的 询问 笔录   法官 根据 日常 生活 经验 和 社会 情理 分析 来 判案   有 这样 的 警方 和 法官 道德 不 滑坡 真 的 很 难,-1
  彭宇 承认 撞 了 南京 老太 这 时间 来 讲 这种 件 事 还有 意义 吗,-1
  彭宇 承认 撞 了 南京 老太   彭宇 赶快 逃离 南京 不 然 你 死 无葬生 之 地,0
  彭宇 承认 撞 了 南京 老太 这个 事情 都 过去 这 么 多 年 了 可怜 了 彭宇   你 信 不 信   反正 我 是 信 了,-1
  彭宇 承认 撞 了 南京 老太 要 搞 些 花 招 出 来 重新 唤起 社会 的 博爱 之 心 也 不 用 这样 乱 写   如果 真 的 撞 人 了 花 了 几万 块 的 医药费 怎 么 可能 收人 家 一万 块 了 事   只 有 撞 与 不 撞 只有 负责 医药费 与 无责 两 种,-1
  彭宇 承认 撞 了 南京 老太 我们 都 分 不 清 孰 真 孰 假 了,0
  彭宇 承认 撞 了 南京 老太 面对 政治 压力 我 觉 他 是 不 得 已 才 这样 做,1
  彭宇 承认 撞 了 南京 老太 不 管 你 信 不 信 反正 我 谁 也 不 信 了,0
  彭宇 承认 撞 了 南京 老太 政府 的 公正性 比 不 上 我 家 旁边 卖 菜 的 大妈,-1
  彭宇 承认 撞 了 南京 老太 是 抄 做 吗,0
  彭宇 承认 撞 了 南京 老太 1 姓 彭 的 算 个什 么 东西 敢 做 不 敢 当   2 要 像 防 疯狗 一样 防 颠倒黑白 的 媒体,-1
  彭宇 承认 撞 了 南京 老太 嘛 事 都 有,0
  彭宇 承认 撞 了 南京 老太 现在 这 社会 只 会 是 鬼 还 会 相信 当官 的 话 不 管 你 信 不 信 反正 我 相信 了   偷笑,-1
  彭宇 承认 撞 了 南京 老太 居然 丢 了 什 么 记录 嗨,0
  彭宇 承认 撞 了 南京 老太 这个 社会 我们 该信 谁 呢   政府 还是 其他   我们 丢失 的 是 什 么,-1
  彭宇 承认 撞 了 南京 老太 这 就 是 政治 家 们 的 手段 只要 有 时间 黑 的 都 能 洗 成白 的,-1
  彭宇 承认 撞 了 南京 老太   我 了 个 去,0
  彭宇 承认 撞 了 南京 老太   衰,0
  彭宇 承认 撞 了 南京 老太 疑点 重 重 你 承认 撞 人 就 真 撞 人 了 吗   拿 出 证据 来   盖子 悟 了 5 年 早 干 嘛 去 了   现在 倒 好 被 撞 的 家属 不 急 撞 人 滴 站 出 来 了   您 不 觉得 如果 果真 是 您 撞 人 滴话 2 审 您 会 是 那个 简单 滴 结果 吗   阴险 勾引 差劲,-1
  彭宇 承认 撞 了 南京 老太 这 黑 的 怎 么 说 白 就 白 了 呢,-1
  彭宇 承认 撞 了 南京 老太 现在 才 说 谁 信,-1
  彭宇 承认 撞 了 南京 老太 在 得知 原告 申请 调取 的 事发 当日 城 中 派出所 接处警 的 询问 笔录 已 丢失 时,0
  彭宇 承认 撞 了 南京 老太 一 句 话,0
  彭宇 承认 撞 了 南京 老太 就 记得 法官 那 一 句 不 是 你 撞 的 你 干 嘛 去 扶 连 同 着 不 管 你 信 不 信 我 反正 是 信 了 名列 屎册 了,-1
  彭宇 承认 撞 了 南京 老太 哼 老太 的 儿子 干什 么 的 关键 证物 怎 么 丢失 的   这 问题 解决 了 吗,0
  彭宇 承认 撞 了 南京 老太 刘 书记 你 说 的 比 铁道部 的 还 真,-1
  彭宇 承认 撞 了 南京 老太 南京 政法委 成事不足败事有余 就 会 拿 无辜者 开刀,-1
  彭宇 承认 撞 了 南京 老太 真是 好无力 的 辩白   既然 当初 真是 彭宇撞 的 人 为什 么 现在 才 出 来 澄清   既然 法律 认定 了 彭宇 的 过失 那 彭宇 就 应该 全额 赔偿 赔个 一万 算什 么 事情   都 不 提 证据 都 没 一个 光 凭 几 个 与 本案 还 脱 不 了 干 系 的 证人 口供 就 能 断案 这种 事 了   当代 执政者 的 智商 都 长 在 争权 夺势 上 了,-1
  彭宇 承认 撞 了 南京 老太 孰 是 孰非 已经 不 重要 了 已经 有 问题 被 发现 那 么 如何 解决 它 这 才 是 重中之重,0
  彭宇 承认 撞 了 南京 老太 TM 胡扯 要是 zf 不 出面 这 事 肯定 结 不 了,-1
  彭宇 承认 撞 了 南京 老太 真 真假假 傻 傻分 不 清楚      媒体 你们 说 了 算   ,0
  彭宇 承认 撞 了 南京 老太 有 权 有 钱 就是 好 说 翻 就 翻 世态炎凉 人心 冷漠 做 好事   要 慎重,-1
  彭宇 承认 撞 了 南京 老太 钱款 已 退 后款 补请 只要 出 来 说 句 话 大 家 好 商量,0
  彭宇 承认 撞 了 南京 老太 真假 只有 天 知道,0
  彭宇 承认 撞 了 南京 老太   我 X 期末 考试 语文 作文 我 借 此 题材 冒 着 被 半夜 查 水表 的 风险 歌颂 了 彭宇 大 骂 了 天朝 没 想到 你 丫 的 自己 抽 了 自己 一 嘴 巴子,-1
  彭宇 承认 撞 了 南京 老太 收 了 多少 钱,-1
  彭宇 承认 撞 了 南京 老太   南京市 政法委 书记 告诉 了 全国 人民 谁 做 好事 谁 是 彭宇,-1
  彭宇 承认 撞 了 南京 老太 主要 还是 媒体 舆论 的 加油添醋 歪曲 了 实事 的 真相,-1
  彭宇 承认 撞 了 南京 老太 诚信 我们 这个 和谐 社会 的 每个 人 都 要 有 诚信,1
  彭宇 承认 撞 了 南京 老太 那 老太 都 不 在 了 小题大做,-1
  彭宇 承认 撞 了 南京 老太 就算 当年 真相 是 这样 影响 如此 深远 的 事件 五 年 之后 才 公布 真相 你们 这 帮 搞 司法 的 脑袋 都 抽 抽 了 吗,-1
  彭宇 承认 撞 了 南京 老太 想 要 挽回 目前 民间 道德 信心 吗   值得 深思 和 探讨,0
  彭宇 承认 撞 了 南京 老太 现在 是 一个 混淆视听 的 社会 在 这样 一个 环境 里面 作为 普通 的 公众 我们 该 相信 谁,-1
  彭宇 承认 撞 了 南京 老太   到 这个 时候 已经 无所谓 相信 不 相信 曾经 有 没 有 撞 过 了   不可否认 的 是 给 国人 造成 了 巨大 的 破坏性 影响 而且 一直 在 持续,-1
  彭宇 承认 撞 了 南京 老太 真是 荒唐,-1
  彭宇 承认 撞 了 南京 老太 刘XX 表示 彭宇案 的 负面 效应 是 许多 当事者 始料不及 的   作为 彭宇 应 引以为戒 深刻 反思 和 汲取 教训 努力 提高 见义勇为 和 驾驶 水平 营造 良好 的 社会 道德 环境   判 你 或者 不 判 你 法律 就 在 那里 有 种 告 去,0
  彭宇 承认 撞 了 南京 老太 误 读 不 是 重要 的 关键 是 有意无意 的 误 读 给 自己 冷漠 制造 了 一个 又 一个 的 借口,-1
  彭宇 承认 撞 了 南京 老太   怕 社会 道德 滑坡,0
  彭宇 承认 撞 了 南京 老太 让 国人 愤怒 和 不 敢 再 做 好事 的 是 法官 那 句 脑残 的 话 · 要 不 是 你 撞 她 · 你 为什 么 要 扶 她,-1
  彭宇 承认 撞 了 南京 老太 承认 跟 不 承认   根本 没有 区别 了,0
  彭宇 承认 撞 了 南京 老太 政府 想 证明什 么 呢   想 挽回什 么,0
  彭宇 承认 撞 了 南京 老太 彭宇案 已经 不 再 是 个 案子 了   而是 中国 人 道德 损失 的 标志 了 即使 现在 官方 宣布 彭宇 承认 撞 了 老太 但 社会 上 已经 出现 了 多少 种 类似 彭宇 的 案子 了,-1
  彭宇 承认 撞 了 南京 老太 南京市 政法委 书记 刘志伟   我 希望 你 不 要 出什 么 事   否则 你 就 是 典型 的 蛇鼠 一 窝,-1
  彭宇 承认 撞 了 南京 老太 历史 总是 掌握 历史 的 人 书写 的,0
  彭宇 承认 撞 了 南京 老太   明显 是 老太急 这 彭宇 下车 把 彭宇 撞 了   这 老太 要 跑 的 多 快 多 急 下车 肯定 都 是 很 慢 的,0
  彭宇 承认 撞 了 南京 老太   社会 的 压 破 舆论 的 压力,0
  彭宇 承认 撞 了 南京 老太 不 知 真假,0
  彭宇 承认 撞 了 南京 老太 真 是 人 言 可谓 把 大 家 搞 糊 了,-1
  彭宇 承认 撞 了 南京 老太 为什 么 俺们 这 地 的 政法委 书记 让 俺 感到 一阵阵 的 冷 呢,-1
  彭宇 承认 撞 了 南京 老太 不 管 你 信 了 不 信 反正 我 不 信,-1
  彭宇 承认 撞 了 南京 老太 这 都 什 么 社会 风气,-1
  彭宇 承认 撞 了 南京 老太 志伟哥 杀 了 一个 彭宇案 还有 千千万万 个 彭宇案,0
  彭宇 承认 撞 了 南京 老太 政府 公信力 的 缺失 和 公民 道德 的 滑坡 不 是 靠 你们 对 以前 标杆性 的 案件 进行 重审 就 能 解决 的 别 再 玩儿 这些 小 把戏 了.. 很 丢人 的...,-1
  彭宇 承认 撞 了 南京 老太 刘大人 应该 再 补 上 一 句 不 管 你 信 不 信 我 反正 是 信 了,-1
  彭宇 承认 撞 了 南京 老太 估计 是 被 和谐 了,0
  彭宇 承认 撞 了 南京 老太 事实 是 道德 严重 下滑 下滑 幅度 不 是 一 般 二 般 现在 好多 父母官 把 赚 多少 钱 包养 多少 小三 等等 作为 自己 的 奋斗 目标   应该 好好 反思 了,-1
  彭宇 承认 撞 了 南京 老太 被 承认 了,0
  彭宇 承认 撞 了 南京 老太 和谐 社会 你们 懂 的 不 解释,-1
  彭宇 承认 撞 了 南京 老太 真相 很 挫 很 恐怖,-1
  彭宇 承认 撞 了 南京 老太   抓 狂   抓 狂 抓 狂   抓 狂 抓 狂   抓 抓 狂   抓 狂狂 抓 狂   抓 狂,0
  彭宇 承认 撞 了 南京 老太 真 的 撞 人 假 的 撞人 只有 当事人 知道   彭宇案 只 是 对 人们 道德 达到 低谷 现在 无论是 真 的 撞 到 还 假 的 撞 到 很多 人 说 的 轻松 会 去 扶 真 的 发生 了 又 能 有 几 个 人 敢 去 扶   人们 的 思想 道德 要 从头 开始 学习,-1
  彭宇 承认 撞 了 南京 老太 就 凭 这 条 新闻 不 能 评论 大 家 就 知道 是 怎 么 回 事 了   继续 编 故事   和谐 社会,-1
  彭宇 承认 撞 了 南京 老太 很 简单 被 和谐 了 嘛,0
  彭宇 承认 撞 了 南京 老太   切 中国 的 黑暗面 果然 就是 那样 谁 知道 政府 给 彭宇 施加 了 多少 的 压力 让 他 不 得 不 承认 这个 真相 呢   现在 都 已经 对 社会 造成 了 一定 的 影响 真 想 问问 翻案 有用 吗,-1
  彭宇 承认 撞 了 南京 老太 承认 就 好 表示 名字 相差 不 大 有 点 蛋疼,1
  彭宇 承认 撞 了 南京 老太   此地无银三百两 政权 公信 荡然无存,-1
  彭宇 承认 撞 了 南京 老太 至于 你信 不 信 反正 我 是 不 信   现在 这个 ZF 的 做法 已经 到 了 令人发指 的 地步 了,-1
  彭宇 承认 撞 了 南京 老太   有 人 真 的 死 不 要 脸 了.....,-1
  苹果 封杀 360 我 一直 在 用 360 挺 好 的,1
  苹果 封杀 360 赞成   360 总是 喜欢 怀疑 别人 的 软件 有 病毒,1
  苹果 封杀 360 我 无所谓   只要 给 大众 好 用 得 技术   就 行   别 的 不 考虑,0
  苹果 封杀 360 真 的 吗   还是 你们 搞 错 啦,0
  苹果 封杀 360   打 打打 最 好 都 免费 赠送 还 倒贴,0
  苹果 封杀 360 这 类 事情 应该 很 无聊 了,-1
  苹果 封杀 360   360 出 问题 了   不 过 挺 支持 这 款 软件 的,1
  苹果 封杀 360   本身 也 不 看好 360 的 领导人,-1
  苹果 封杀 360 这 是 想 让 国人 都 不 用 360 吗   我 觉得 360 挺 好 的 操作 方便 不 收费 我 也 没什 么 值得 让 它 窃取 的 继续 用,1
  苹果 封杀 360 我 一直 支持 360   上次 和 QQ 互攻 时   我 直截 把 QQ 给 卸 了 0,1
  苹果 封杀 360 电脑 360 用户 表示 360 还 不 错 反正 我 没用 苹果 苹果 爱 封 360 就 封,1
  苹果 封杀 360 什 么 破 苹果 除 了 牌子 值 点 钱 还有 哪 点 好   360 加油 没 你 不 行,0
  菜刀 苹果 封杀 360 这 次 是 苹果 大战 360   关注 中,0
  苹果 封杀 360 从 这 看 来 360 以后 不 能 用 了,-1
  苹果 封杀 360 客观 的 说 360 肯定 有 猫腻 不 过 苹果 正确 的 做法 应该 是 警告 360 做 好 本分 而 不 是 一刀切 想 来 360 做 基于 苹果 系统 的 应用 也 是 下 一番 功夫 的 一个 改正 的 机会 都 不 给 就 扫地出门 着实 可怜   苹果 向 来 骄横 与 运营商 供应商 渠道 商 的 交往 可见一斑   虽然 有 骄横 的 资本 但是 长此以往 必 出 问题,-1
  苹果 封杀 360 金山 和 腾讯 在 看 360 的 笑话 支持 360   鄙视 汉奸,0
  苹果 封杀 360 吵 去 晴天 一 声 霹雳 互 粉 妹子 有 木 有 呲牙 坐等 真相 那些 傻逼 来 傻 逼 去 的 同志 们 不 懂 城门失火 殃及池鱼 的 道理   双方 利益 纠纷 我 至今 没 懂 企鹅 和 360 谁 赢 了,0
  苹果 封杀 360   清者 自清 浊者 自浊,0
  苹果 封杀 360   红旗 一直 在 纠结 我 现在 就 用 360 不 过 感觉 上 我 不 是 很 喜欢 它,-1
  苹果 封杀 360 360 就 一个 贱B,-1
  苹果 封杀 360 从 来不 用 手机 360   电脑端 的 还 好   安全 卫士 和 浏览器 都 做 的 不错,0
  苹果 封杀 360 这种 战场 最 狠 杀人不见血 的 没有 什 么 的 绝对 用 过 后 就 了 解 如何 选择   你 懂 的,-1
  苹果 封杀 360 什 么 样 的 人 做什 么 样 的 事 你 看 360 的 老板 周鸿祎 本 来 做 流氓 软件 出身 的 本 来 以为 他 已经 改邪归正 了 谁 知道 他 狗改不了吃屎 还是 用 这种 下 三 烂 的 手段 来 获利 封杀   反正 我 早就 不 用 360 了,-1
  苹果 封杀 360 国人 的 悲哀,-1
  苹果 封杀 360 360 挺 好 的 我 支持,1
  苹果 封杀 360 只 怪 360 太 嚣张 了   该 给 点 教训,-1
  苹果 封杀 360 永远 支持 360   只是 苹果 伤 不 起   鄙视,-1
  苹果 封杀 360 360 真 可怜 先是 被 瑞星冤 再 到 腾讯 和 金山 现在 苹果 也 加入 了 下 个 到 谁 了,1
  苹果 封杀 360 和 QQ 的 硝烟 熄灭 了 现在 和 苹果 的 硝烟 又 起 了 360 真 悲剧,-1
  苹果 封杀 360 这 应该 是 苹果 和 微软 之间 的 事 啦,0
  苹果 封杀 360 360 找 死 奇虎 这 是 怎 么 了,-1
  苹果 封杀 360   哈哈哈   鼓掌   大快人心   鼓掌,1
  苹果 封杀 360 我 不 喜欢 苹果 但 更 讨厌 360,-1
  苹果 封杀 360 从 周鸿伟 做 互联网 开始,0
  苹果 封杀 360 什 么 都 不 懂,0
  苹果 封杀 360 支持 360 抵制 外国 侵越者,0
  苹果 封杀 360 专 封杀 中国 公司,0
  苹果 封杀 360 361 也 不错,1
  苹果 封杀 360 对于 360 我 不 得 不 说 好 了   从 有 电脑 开始 就 用   多 好 的 软件   对于 外国 货大 家 都 应该 考虑 考虑 了,1
  苹果 封杀 360 不 反对 商业 竞争 但 请 你 的 手段 别 被 普通 受众 反感,-1
  苹果 封杀 360 苹果 太 个性 了   支持 360   说实话 苹果 确实 很多 方面 都 限制 很多,-1
  苹果 封杀 360   我 封杀 苹果   呲牙,-1
  苹果 封杀 360 　 360 无线 产品 将 重新 上 架   根据 360 与 苹果 公司 的 电话 沟通 360 的 无线 产品 无 需 做 任何 修改 将 在 未 来 48 小时 到 72 小时 内 重新 在 苹果 应用 商店 上架   刚刚 在 360 官 网 看到 的   支持 360   因为 是 免费 的   嘎嘎,1
  苹果 封杀 360 我 想 知道 这次 的 动机 是 什 么   纯粹 的 炒作 吗   如果 不 是 就 ' 坚决 支持 36 O,1
  苹果 封杀 360 诺基亚 2610 强 势 路过,0
  苹果 封杀 360 与 我 无关 反正 我 也 不 用 苹果,0
  苹果 封杀 360 三 六 零 挺 不 错滴,1
  苹果 封杀 360 360 从 正义 上 我 挺 你 跟 外国佬 干 到底 干 死 逼养 的 外国人   但是 从 道德 上 我 就要 批评 你 了 以后 别 给 他 妈 外国人 用 你 的 软件 了 人 家 伤 不 起 咱 也 丢 不 起 人 呐,0
  苹果 封杀 360 为什 么 臭名昭著 的 流氓 软件 360 有 这 么 多 粉丝   看 很多 人 的 评论 根本 不 知道 苹果 的 appstore 和 360 是 什 么 关系 就 毅然 支持 了 360,-1
  苹果 封杀 360 不 想 用 烂 苹果,-1
  苹果 封杀 360 狗日 的 腾讯 也 不 是 什 么 好 东西 戴有色眼镜 看 360,-1
  鼓掌 苹果 封杀 360 就 是 应该 的   360 不 是 一 般 的 垃圾,1
